Time (seconds),light
35.19,-464.5161
35.19,-464.5161
35.19,-464.5161
35.20,-464.5161
35.20,-464.5161
35.21,-464.5161
35.21,-464.5161
35.23,-464.5161
35.24,-464.5161
35.24,-464.5161
35.25,-464.5161
35.25,-464.5161
35.25,-464.5161
35.26,-464.5161
35.26,-464.5161
35.27,-464.5161
35.27,-464.5161
35.27,-464.5161
35.28,-464.5161
35.28,-464.5161
35.29,-464.5161
35.29,-464.5161
35.29,-464.5161
35.32,-464.5161
35.32,-464.5161
35.33,-464.5161
35.33,-464.5161
35.33,-464.5161
35.34,-464.5161
35.34,-464.5161
35.35,-464.5161
35.35,-464.5161
35.35,-464.5161
35.36,-464.5161
35.36,-464.5161
35.37,-464.5161
35.37,-464.5161
35.37,-464.5161
35.38,-464.5161
35.40,-464.5161
35.41,-464.5161
35.41,-464.5161
35.41,-464.5161
35.42,-464.5161
35.42,-464.5161
35.43,-464.5161
35.43,-464.5161
35.43,-464.5161
35.44,-464.5161
35.44,-464.5161
35.45,-464.5161
35.45,-464.5161
35.45,-464.5161
35.46,-464.5161
35.46,-464.5161
35.49,-464.5161
35.49,-464.5161
35.49,-464.5161
35.50,-464.5161
35.50,-464.5161
35.51,-464.5161
35.51,-464.5161
35.51,-464.5161
35.52,-464.5161
35.52,-464.5161
35.53,-464.5161
35.53,-464.5161
35.53,-464.5161
35.54,-464.5161
35.54,-464.5161
35.55,-464.5161
35.57,-464.5161
35.57,-464.5161
35.58,-464.5161
35.58,-464.5161
35.59,-464.5161
35.59,-464.5161
35.59,-464.5161
35.60,-464.5161
35.60,-464.5161
35.61,-464.5161
35.61,-464.5161
35.61,-464.5161
35.62,-464.5161
35.62,-464.5161
35.63,-464.5161
35.63,-464.5161
35.65,-464.5161
35.66,-464.5161
35.66,-464.5161
35.67,-464.5161
35.67,-464.5161
35.67,13487.73
35.68,13502.79
35.68,13487.73
35.69,13487.73
35.69,13487.73
35.69,13502.79
35.70,13487.73
35.70,13487.73
35.71,13487.73
35.71,13487.73
35.71,13487.73
35.72,13487.73
35.74,13487.73
35.75,13487.73
35.75,13472.66
35.75,13487.73
35.76,13487.73
35.76,13487.73
35.77,13487.73
35.77,13487.73
35.77,13472.66
35.78,13487.73
35.78,13487.73
35.79,13487.73
35.79,13563.06
35.80,13563.06
35.80,13578.13
35.81,13578.13
35.81,13578.13
35.83,13563.06
35.84,13563.06
35.84,13563.06
35.85,13563.06
35.85,13563.06
35.85,13563.06
35.86,13563.06
35.86,13563.06
35.87,13563.06
35.87,13563.06
35.87,13563.06
35.88,13578.13
35.88,13563.06
35.89,13563.06
35.89,13563.06
35.89,13563.06
35.90,13563.06
35.92,13608.26
35.93,13608.26
35.93,13623.33
35.93,13623.33
35.94,13623.33
35.94,13623.33
35.95,13623.33
35.95,13623.33
35.95,13623.33
35.96,13608.26
35.96,13623.33
35.97,13623.33
35.97,13608.26
35.97,13608.26
35.98,13623.33
35.98,13623.33
35.99,13623.33
36.01,13608.26
36.01,13608.26
36.02,13608.26
36.02,13608.26
36.03,13608.26
36.03,13608.26
36.03,13608.26
36.04,13608.26
36.04,13608.26
36.05,13608.26
36.05,13608.26
36.05,13623.33
36.06,13623.33
36.06,13623.33
36.07,13623.33
36.07,13638.4
36.07,13623.33
36.10,13623.33
36.10,13623.33
36.11,13623.33
36.11,13623.33
36.11,13623.33
36.12,13623.33
36.12,13623.33
36.13,13623.33
36.13,13623.33
36.13,13623.33
36.14,13623.33
36.14,13608.26
36.15,13623.33
36.15,13623.33
36.15,13623.33
36.16,13623.33
36.16,13623.33
36.19,13623.33
36.19,13623.33
36.19,13623.33
36.20,13623.33
36.20,13608.26
36.21,13623.33
36.21,13623.33
36.21,13623.33
36.22,13608.26
36.22,13623.33
36.23,13608.26
36.23,13623.33
36.23,13623.33
36.24,13623.33
36.24,13623.33
36.25,13623.33
36.25,13623.33
36.38,13623.33
36.38,13623.33
36.39,13623.33
36.39,13623.33
36.39,13623.33
36.40,13623.33
36.40,13623.33
36.41,13623.33
36.41,13623.33
36.41,13608.26
36.42,13608.26
36.42,13623.33
36.43,13623.33
36.43,13623.33
36.43,13623.33
36.44,13623.33
36.44,13578.13
36.47,13563.06
36.47,13563.06
36.47,13563.06
36.48,13563.06
36.48,13563.06
36.49,13563.06
36.49,13563.06
36.49,13563.06
36.50,13563.06
36.50,13563.06
36.51,13563.06
36.51,13563.06
36.51,13563.06
36.52,13563.06
36.52,13563.06
36.53,13563.06
36.53,13487.73
36.54,13487.73
36.55,13487.73
36.56,13487.73
36.56,13487.73
36.57,13472.66
36.57,13472.66
36.57,13487.73
36.58,13487.73
36.58,13472.66
36.59,13487.73
36.59,13487.73
36.59,13472.66
36.60,13472.66
36.60,13472.66
36.61,13472.66
36.61,13487.73
36.61,13487.73
36.62,13472.66
36.64,13472.66
36.65,13487.73
36.65,13472.66
36.65,13487.73
36.66,13472.66
36.66,13472.66
36.67,13472.66
36.67,13472.66
36.67,13472.66
36.68,13472.66
36.68,13472.66
36.69,13472.66
36.69,13457.59
36.69,13472.66
36.70,13472.66
36.70,13472.66
36.71,13472.66
36.73,13472.66
36.73,13472.66
36.74,13472.66
36.74,13548.0
36.75,13548.0
36.75,13563.06
36.75,13548.0
36.76,13548.0
36.76,13548.0
36.77,13548.0
36.77,13563.06
36.77,13563.06
36.78,13563.06
36.78,13548.0
36.79,13548.0
36.79,13563.06
36.79,13563.06
36.82,13548.0
36.82,13548.0
36.83,13608.26
36.83,13608.26
36.83,13608.26
36.84,13623.33
36.84,13608.26
36.85,13608.26
36.85,13623.33
36.85,13608.26
36.86,13608.26
36.86,13608.26
36.87,13608.26
36.87,13608.26
36.87,13623.33
36.88,13623.33
36.88,13608.26
36.91,13608.26
36.91,13608.26
36.91,13608.26
36.92,13608.26
36.92,13608.26
36.93,13608.26
36.93,13608.26
36.93,13593.19
36.94,13608.26
36.94,13608.26
36.95,13608.26
36.95,13608.26
36.95,13608.26
36.96,13608.26
36.96,13608.26
36.97,13608.26
36.97,13623.33
36.98,13608.26
36.99,13623.33
37.00,13608.26
37.00,13608.26
37.01,13608.26
37.01,13608.26
37.01,13623.33
37.02,13608.26
37.02,13608.26
37.03,13608.26
37.03,13608.26
37.03,13608.26
37.04,13608.26
37.04,13608.26
37.05,13608.26
37.05,13608.26
37.05,13608.26
37.06,13548.0
37.08,13563.06
37.09,13548.0
37.09,13563.06
37.09,13563.06
37.10,13548.0
37.10,13563.06
37.11,13563.06
37.11,13548.0
37.11,13563.06
37.12,13563.06
37.12,13563.06
37.13,13563.06
37.13,13563.06
37.13,13563.06
37.14,13563.06
37.14,13563.06
37.15,13563.06
37.17,13563.06
37.17,13563.06
37.18,13563.06
37.18,13563.06
37.19,13563.06
37.19,13563.06
37.19,13563.06
37.20,13548.0
37.20,13548.0
37.21,13563.06
37.21,13548.0
37.21,13548.0
37.22,13563.06
37.22,13563.06
37.23,13563.06
37.23,13548.0
37.23,13548.0
37.26,13548.0
37.26,13563.06
37.27,13563.06
37.27,13563.06
37.27,13563.06
37.28,13548.0
37.28,13563.06
37.29,13563.06
37.29,13548.0
37.29,13623.33
37.30,13608.26
37.30,13608.26
37.31,13608.26
37.31,13608.26
37.31,13608.26
37.32,13608.26
37.32,13608.26
37.33,13608.26
37.35,13623.33
37.35,13623.33
37.36,13608.26
37.36,13608.26
37.37,13608.26
37.37,13608.26
37.37,13608.26
37.38,13608.26
37.38,13608.26
37.39,13608.26
37.39,13593.19
37.39,13608.26
37.40,13608.26
37.40,13608.26
37.41,13608.26
37.41,13608.26
37.41,13608.26
37.44,13623.33
37.44,13623.33
37.45,13623.33
37.45,13623.33
37.45,13623.33
37.46,13623.33
37.46,13623.33
37.47,13623.33
37.47,13623.33
37.47,13623.33
37.48,13608.26
37.48,13608.26
37.49,13623.33
37.49,13608.26
37.49,13608.26
37.50,13608.26
37.50,13608.26
37.53,13623.33
37.53,13623.33
37.53,13623.33
37.54,13608.26
37.54,13623.33
37.55,13608.26
37.55,13608.26
37.55,13623.33
37.56,13563.06
37.56,13563.06
37.57,13563.06
37.57,13563.06
37.57,13563.06
37.58,13563.06
37.58,13563.06
37.59,13563.06
37.59,13563.06
37.61,13563.06
37.62,13563.06
37.62,13563.06
37.63,13563.06
37.63,13563.06
37.63,13563.06
37.64,13563.06
37.64,13563.06
37.65,13563.06
37.65,13563.06
37.65,13563.06
37.66,13548.0
37.66,13563.06
37.67,13548.0
37.67,13548.0
37.67,13548.0
37.68,13548.0
37.70,13548.0
37.71,13548.0
37.71,13548.0
37.71,13548.0
37.72,13548.0
37.72,13548.0
37.73,13548.0
37.73,13548.0
37.73,13548.0
37.74,13563.06
37.74,13608.26
37.75,13623.33
37.75,13593.19
37.75,13608.26
37.76,13608.26
37.76,13608.26
37.77,13608.26
37.77,13608.26
37.91,13608.26
37.91,13623.33
37.91,13608.26
37.92,13623.33
37.92,13608.26
37.93,13608.26
37.93,13608.26
37.93,13608.26
37.94,13608.26
37.94,13608.26
37.95,13608.26
37.95,13608.26
37.95,13608.26
37.96,13608.26
37.96,13608.26
37.97,13608.26
37.97,13608.26
37.99,13608.26
38.00,13608.26
38.00,13608.26
38.01,13608.26
38.01,13608.26
38.01,13608.26
38.02,13608.26
38.02,13593.19
38.03,13608.26
38.03,13608.26
38.03,13608.26
38.04,13608.26
38.04,13608.26
38.05,13608.26
38.05,13608.26
38.05,13608.26
38.06,13608.26
38.08,13593.19
38.09,13608.26
38.09,13608.26
38.09,13608.26
38.10,13593.19
38.10,13608.26
38.11,13593.19
38.11,13608.26
38.11,13608.26
38.12,13593.19
38.12,13608.26
38.13,13608.26
38.13,13608.26
38.13,13593.19
38.14,13608.26
38.14,13608.26
38.15,13608.26
38.17,13608.26
38.17,13608.26
38.18,13608.26
38.18,13608.26
38.19,13593.19
38.19,13593.19
38.19,13608.26
38.20,13593.19
38.20,13608.26
38.21,13608.26
38.21,13608.26
38.21,13608.26
38.22,13608.26
38.22,13608.26
38.23,13608.26
38.23,13608.26
38.23,13608.26
38.26,13593.19
38.26,13608.26
38.27,13608.26
38.27,13608.26
38.27,13593.19
38.28,13608.26
38.28,13608.26
38.29,13608.26
38.29,13608.26
38.29,13608.26
38.30,13608.26
38.30,13608.26
38.31,13593.19
38.31,13593.19
38.32,13608.26
38.32,13608.26
38.33,13608.26
38.35,13608.26
38.35,13608.26
38.36,13608.26
38.36,13608.26
38.37,13608.26
38.37,13608.26
38.37,13608.26
38.38,13623.33
38.38,13608.26
38.39,13608.26
38.39,13608.26
38.39,13608.26
38.40,13608.26
38.40,13608.26
38.41,13608.26
38.41,13608.26
38.41,13623.33
38.44,13623.33
38.44,13623.33
38.45,13608.26
38.45,13623.33
38.45,13623.33
38.46,13608.26
38.46,13623.33
38.47,13623.33
38.47,13623.33
38.47,13623.33
38.48,13623.33
38.48,13623.33
38.49,13623.33
38.49,13623.33
38.49,13608.26
38.50,13623.33
38.50,13623.33
38.53,13623.33
38.53,13623.33
38.53,13623.33
38.54,13623.33
38.54,13623.33
38.55,13623.33
38.55,13623.33
38.55,13623.33
38.56,13623.33
38.56,13623.33
38.57,13623.33
38.57,13623.33
38.57,13623.33
38.58,13608.26
38.58,13608.26
38.59,13593.19
38.59,13608.26
38.61,13593.19
38.62,13608.26
38.62,13608.26
38.63,13608.26
38.63,13608.26
38.63,13608.26
38.64,13608.26
38.64,13593.19
38.65,13593.19
38.65,13593.19
38.65,13608.26
38.66,13608.26
38.66,13593.19
38.67,13623.33
38.67,13608.26
38.67,13608.26
38.68,13593.19
38.69,13608.26
38.70,13608.26
38.71,13608.26
38.71,13608.26
38.71,13608.26
38.72,13608.26
38.72,13608.26
38.73,13608.26
38.73,13608.26
38.73,13608.26
38.74,13593.19
38.74,13608.26
38.75,13608.26
38.75,13608.26
38.75,13608.26
38.76,13608.26
38.76,13608.26
38.77,13608.26
38.79,13608.26
38.79,13608.26
38.80,13608.26
38.80,13608.26
38.81,13608.26
38.81,13608.26
38.81,13608.26
38.82,13608.26
38.82,13608.26
38.83,13608.26
38.83,13608.26
38.83,13608.26
38.84,13608.26
38.84,13608.26
38.85,13608.26
38.85,13608.26
38.85,13608.26
38.88,13608.26
38.88,13608.26
38.89,13608.26
38.89,13608.26
38.89,13563.06
38.90,13548.0
38.90,13548.0
38.91,13548.0
38.91,13548.0
38.91,13548.0
38.92,13548.0
38.92,13548.0
38.93,13548.0
38.93,13548.0
38.93,13548.0
38.94,13548.0
38.94,13548.0
38.95,13548.0
38.97,13548.0
38.97,13548.0
38.97,13548.0
38.98,13548.0
38.98,13548.0
38.99,13548.0
38.99,13548.0
38.99,13548.0
39.00,13548.0
39.00,13548.0
39.01,13563.06
39.01,13548.0
39.01,13548.0
39.02,13563.06
39.02,13563.06
39.03,13548.0
39.03,13548.0
39.03,13548.0
39.06,13548.0
39.06,13548.0
39.07,13532.93
39.07,13548.0
39.07,13548.0
39.08,13548.0
39.08,13548.0
39.09,13548.0
39.09,13548.0
39.09,13548.0
39.10,13548.0
39.10,13548.0
39.11,13548.0
39.11,13548.0
39.11,13548.0
39.12,13548.0
39.12,13548.0
39.13,13548.0
39.15,13532.93
39.15,13548.0
39.16,13548.0
39.16,13548.0
39.17,13548.0
39.17,13548.0
39.17,13548.0
39.18,13548.0
39.18,13548.0
39.19,13548.0
39.19,13548.0
39.19,13532.93
39.20,13548.0
39.20,13548.0
39.21,13548.0
39.21,13548.0
39.21,13548.0
39.22,13548.0
39.24,13548.0
39.25,13457.59
39.25,13457.59
39.25,13457.59
39.26,13457.59
39.26,13457.59
39.27,13457.59
39.27,13457.59
39.27,13457.59
39.28,13457.59
39.28,13457.59
39.29,13472.66
39.29,13472.66
39.29,13457.59
39.30,13457.59
39.30,13457.59
39.31,13457.59
39.43,13457.59
39.44,13457.59
39.44,13457.59
39.45,13457.59
39.45,13457.59
39.45,13457.59
39.46,13457.59
39.46,13457.59
39.47,13457.59
39.47,13457.59
39.47,13457.59
39.48,13457.59
39.48,13457.59
39.49,13472.66
39.49,13457.59
39.49,13472.66
39.50,13457.59
39.52,13457.59
39.53,13442.53
39.53,13457.59
39.53,13457.59
39.54,13457.59
39.54,13457.59
39.55,13457.59
39.55,13457.59
39.55,13457.59
39.56,13472.66
39.56,13457.59
39.57,13457.59
39.57,13457.59
39.57,13457.59
39.58,13457.59
39.58,13457.59
39.59,13457.59
39.61,13457.59
39.61,13457.59
39.62,13457.59
39.62,13457.59
39.63,13472.66
39.63,13457.59
39.63,13457.59
39.64,13457.59
39.64,13457.59
39.65,13457.59
39.65,13472.66
39.65,13457.59
39.66,13457.59
39.66,13457.59
39.67,13457.59
39.67,13472.66
39.67,13457.59
39.70,-464.5161
39.70,-464.5161
39.71,-464.5161
39.71,-464.5161
39.71,-464.5161
39.72,-464.5161
39.72,-464.5161
39.73,-464.5161
39.73,-464.5161
39.73,-464.5161
39.74,-464.5161
39.74,-464.5161
39.75,-464.5161
39.75,-464.5161
39.75,-464.5161
39.76,-464.5161
39.78,-464.5161
39.79,-464.5161
39.79,-464.5161
39.79,-464.5161
39.80,-464.5161
39.80,-464.5161
39.81,-464.5161
39.81,-464.5161
39.81,-464.5161
39.82,-464.5161
39.82,-464.5161
39.83,-464.5161
39.83,-464.5161
39.83,-464.5161
39.84,-464.5161
39.84,-464.5161
39.87,-464.5161
39.87,-464.5161
39.87,-464.5161
39.88,-464.5161
39.88,-464.5161
39.89,-464.5161
39.89,-464.5161
39.89,-464.5161
39.90,-464.5161
39.90,-464.5161
39.91,-464.5161
39.91,-464.5161
39.91,-464.5161
39.92,-464.5161
39.92,-464.5161
39.93,-464.5161
39.95,-464.5161
39.95,-464.5161
39.96,-464.5161
39.96,-464.5161
39.97,-464.5161
39.97,-454.1935
39.97,-464.5161
39.98,-464.5161
39.98,-464.5161
39.99,-464.5161
39.99,-464.5161
39.99,-464.5161
40.00,-464.5161
40.00,-464.5161
40.01,-464.5161
40.01,-464.5161
40.03,-464.5161
40.04,-464.5161
40.04,-464.5161
40.05,-464.5161
40.05,-464.5161
40.05,-464.5161
40.06,-464.5161
40.06,-464.5161
40.07,-464.5161
40.07,-464.5161
40.07,-464.5161
40.08,-464.5161
40.08,-464.5161
40.09,-464.5161
40.09,-464.5161
40.09,-464.5161
40.12,-464.5161
40.12,-464.5161
40.13,-464.5161
40.13,-464.5161
40.13,-464.5161
40.14,-464.5161
40.14,-464.5161
40.15,-464.5161
40.15,-464.5161
40.15,-464.5161
40.16,-464.5161
40.16,-464.5161
40.17,-464.5161
40.17,-464.5161
40.17,-464.5161
40.18,-464.5161
40.20,-464.5161
40.21,-464.5161
40.21,-464.5161
40.21,-464.5161
40.22,-464.5161
40.22,-464.5161
40.23,-464.5161
40.23,-464.5161
40.23,-464.5161
40.24,-464.5161
40.24,-464.5161
40.25,-464.5161
40.25,-464.5161
40.25,-464.5161
40.26,-464.5161
40.26,-464.5161
40.29,-464.5161
40.29,-464.5161
40.29,-464.5161
40.30,-464.5161
40.30,-464.5161
40.31,-464.5161
40.31,-464.5161
40.31,-464.5161
40.32,-464.5161
40.32,-464.5161
40.33,-464.5161
40.33,-464.5161
40.33,-464.5161
40.34,-464.5161
40.34,-464.5161
40.35,-464.5161
40.37,-464.5161
40.37,-464.5161
40.38,-464.5161
40.38,-464.5161
40.39,-464.5161
40.39,-464.5161
40.39,-464.5161
40.40,-464.5161
40.40,-464.5161
40.41,-464.5161
40.41,-464.5161
40.41,-464.5161
40.42,-464.5161
40.42,-464.5161
40.43,-464.5161
40.43,-464.5161
40.45,-464.5161
40.46,-464.5161
40.46,-464.5161
40.47,-464.5161
40.47,-464.5161
40.47,-464.5161
40.48,-464.5161
40.48,-464.5161
40.49,-464.5161
40.49,-464.5161
40.49,-464.5161
40.50,-464.5161
40.50,-464.5161
40.51,-464.5161
40.51,-464.5161
40.51,-464.5161
40.54,-464.5161
40.54,-464.5161
40.55,-464.5161
40.55,-464.5161
40.55,-464.5161
40.56,-464.5161
40.56,-464.5161
40.57,-464.5161
40.57,-464.5161
40.57,-464.5161
40.58,-464.5161
40.58,-464.5161
40.59,-464.5161
40.59,-464.5161
40.59,-464.5161
40.60,-464.5161
40.62,-464.5161
40.63,-464.5161
40.63,-464.5161
40.63,-454.1935
40.64,-464.5161
40.64,-464.5161
40.65,-464.5161
40.65,-464.5161
40.65,-464.5161
40.66,-464.5161
40.66,-464.5161
40.67,-464.5161
40.67,-464.5161
40.67,-464.5161
40.68,-454.1935
40.68,-464.5161
40.71,-464.5161
40.71,-464.5161
40.71,-464.5161
40.72,-464.5161
40.72,-464.5161
40.73,-454.1935
40.73,-464.5161
40.73,-464.5161
40.74,-464.5161
40.74,-464.5161
40.75,-464.5161
40.75,-464.5161
40.75,-464.5161
40.76,-464.5161
40.77,-464.5161
40.77,-464.5161
40.91,-464.5161
40.91,-464.5161
40.91,-464.5161
40.92,-464.5161
40.92,-464.5161
40.93,-464.5161
40.93,-464.5161
40.93,-464.5161
40.94,-464.5161
40.94,-464.5161
40.95,-464.5161
40.95,-464.5161
40.95,-464.5161
40.96,-464.5161
40.96,-464.5161
40.97,-464.5161
40.99,-464.5161
40.99,-464.5161
41.00,-464.5161
41.00,-464.5161
41.01,-464.5161
41.01,-464.5161
41.01,-464.5161
41.02,-464.5161
41.02,-464.5161
41.03,-464.5161
41.03,-464.5161
41.03,-464.5161
41.04,-464.5161
41.04,-464.5161
41.05,-464.5161
41.05,-464.5161
41.07,-464.5161
41.08,-464.5161
41.08,-464.5161
41.09,-464.5161
41.09,-464.5161
41.09,-464.5161
41.10,-464.5161
41.10,-464.5161
41.11,-464.5161
41.11,-464.5161
41.11,-464.5161
41.12,-464.5161
41.12,-464.5161
41.13,-464.5161
41.13,-464.5161
41.13,-464.5161
41.16,-464.5161
41.16,-464.5161
41.17,-464.5161
41.17,-464.5161
41.17,-464.5161
41.18,-464.5161
41.18,-464.5161
41.19,-464.5161
41.19,-464.5161
41.19,-454.1935
41.20,-464.5161
41.20,-464.5161
41.21,-464.5161
41.21,-464.5161
41.21,-464.5161
41.22,-464.5161
41.24,-464.5161
41.25,-464.5161
41.25,-464.5161
41.25,-464.5161
41.26,-464.5161
41.26,-464.5161
41.27,-464.5161
41.27,-464.5161
41.27,-464.5161
41.28,-464.5161
41.28,-464.5161
41.29,-464.5161
41.29,-464.5161
41.29,-464.5161
41.30,-464.5161
41.30,-464.5161
41.33,-464.5161
41.33,-464.5161
41.33,-464.5161
41.34,-464.5161
41.34,-464.5161
41.35,13472.66
41.35,13472.66
41.35,13457.59
41.36,13472.66
41.36,13472.66
41.37,13457.59
41.37,13472.66
41.37,13457.59
41.38,13457.59
41.38,13457.59
41.39,13457.59
41.39,13472.66
41.41,13457.59
41.42,13472.66
41.42,13457.59
41.43,13457.59
41.43,13472.66
41.43,13472.66
41.44,13457.59
41.44,13457.59
41.45,13457.59
41.45,13472.66
41.45,13457.59
41.46,13457.59
41.46,13457.59
41.47,13457.59
41.47,13457.59
41.47,13457.59
41.48,13457.59
41.50,13472.66
41.51,13457.59
41.51,13457.59
41.51,13457.59
41.52,13457.59
41.52,13457.59
41.53,13457.59
41.53,13472.66
41.53,13457.59
41.54,13457.59
41.54,13457.59
41.55,13457.59
41.55,13472.66
41.55,13457.59
41.56,13457.59
41.56,13472.66
41.57,13457.59
41.59,13457.59
41.59,13457.59
41.60,13472.66
41.60,13457.59
41.61,13457.59
41.61,13472.66
41.61,13457.59
41.62,13472.66
41.62,13457.59
41.63,13472.66
41.63,13457.59
41.63,13457.59
41.64,13472.66
41.64,13457.59
41.65,13457.59
41.65,13457.59
41.65,13457.59
41.68,13457.59
41.68,13457.59
41.69,13457.59
41.69,13457.59
41.69,13457.59
41.70,13457.59
41.70,13457.59
41.71,13457.59
41.71,13457.59
41.71,13457.59
41.72,13457.59
41.72,13457.59
41.73,13457.59
41.73,13457.59
41.73,13457.59
41.74,13457.59
41.74,13457.59
41.77,13457.59
41.77,13457.59
41.77,13457.59
41.78,13457.59
41.78,13457.59
41.79,13457.59
41.79,13442.53
41.79,13457.59
41.80,13457.59
41.80,13457.59
41.81,13457.59
41.81,13457.59
41.81,13457.59
41.82,13457.59
41.82,13457.59
41.83,13457.59
41.83,13457.59
41.85,13457.59
41.86,13457.59
41.86,13457.59
41.87,13457.59
41.87,13457.59
41.87,13457.59
41.88,13457.59
41.88,13532.93
41.89,13548.0
41.89,13532.93
41.89,13548.0
41.90,13548.0
41.90,13532.93
41.91,13548.0
41.91,13548.0
41.91,13548.0
41.92,13532.93
41.92,13548.0
41.95,13548.0
41.95,13532.93
41.95,13548.0
41.96,13548.0
41.96,13548.0
41.97,13548.0
41.97,13532.93
41.97,13532.93
41.98,13548.0
41.98,13548.0
41.99,13532.93
41.99,13548.0
41.99,13548.0
42.00,13548.0
42.00,13548.0
42.01,13548.0
42.01,13548.0
42.01,13548.0
42.04,13548.0
42.04,13548.0
42.05,13548.0
42.05,13548.0
42.05,13532.93
42.06,13548.0
42.06,13548.0
42.07,13548.0
42.07,13548.0
42.07,13548.0
42.08,13548.0
42.08,13548.0
42.09,13548.0
42.09,13548.0
42.09,13548.0
42.10,13548.0
42.10,13548.0
42.11,13548.0
42.13,13532.93
42.13,13548.0
42.14,13548.0
42.14,13548.0
42.15,13548.0
42.15,13532.93
42.15,13548.0
42.16,13548.0
42.16,13548.0
42.17,13548.0
42.17,13532.93
42.17,13548.0
42.18,13532.93
42.18,13548.0
42.19,13548.0
42.19,13548.0
42.19,13548.0
42.20,13548.0
42.22,13548.0
42.23,13548.0
42.23,13548.0
42.23,13548.0
42.24,13548.0
42.24,13548.0
42.25,13532.93
42.25,13548.0
42.25,13548.0
42.26,13548.0
42.26,13548.0
42.27,13548.0
42.27,13548.0
42.27,13532.93
42.28,13548.0
42.28,13548.0
42.29,13548.0
42.29,13548.0
42.42,13608.26
42.42,13608.26
42.43,13593.19
42.43,13608.26
42.43,13593.19
42.44,13608.26
42.44,13593.19
42.45,13593.19
42.45,13593.19
42.45,13608.26
42.46,13608.26
42.46,13593.19
42.47,13608.26
42.47,13608.26
42.47,13593.19
42.48,13608.26
42.48,13608.26
42.51,13593.19
42.51,13608.26
42.51,13608.26
42.52,13593.19
42.52,13593.19
42.53,13608.26
42.53,13593.19
42.53,13608.26
42.54,13608.26
42.54,13608.26
42.55,13593.19
42.55,13608.26
42.55,13593.19
42.56,13593.19
42.56,13593.19
42.57,13593.19
42.57,13608.26
42.59,13608.26
42.60,13608.26
42.60,13593.19
42.61,13608.26
42.61,13608.26
42.61,13608.26
42.62,13608.26
42.62,13608.26
42.63,13593.19
42.63,13593.19
42.63,13608.26
42.64,13608.26
42.64,13593.19
42.65,13608.26
42.65,13608.26
42.65,13608.26
42.66,13608.26
42.68,13593.19
42.69,13593.19
42.69,13593.19
42.69,13608.26
42.70,13608.26
42.70,13608.26
42.71,13593.19
42.71,13608.26
42.71,13608.26
42.72,13593.19
42.72,13593.19
42.73,13608.26
42.73,13608.26
42.73,13608.26
42.74,13608.26
42.74,13593.19
42.75,13608.26
42.76,13593.19
42.77,13593.19
42.77,13593.19
42.78,13593.19
42.78,13608.26
42.79,13608.26
42.79,13593.19
42.79,13593.19
42.80,13593.19
42.80,13593.19
42.81,13593.19
42.81,13608.26
42.81,13593.19
42.82,13593.19
42.82,13608.26
42.83,13593.19
42.83,13593.19
42.83,13593.19
42.86,13608.26
42.86,13608.26
42.87,13623.33
42.87,13608.26
42.87,13608.26
42.88,13608.26
42.88,13623.33
42.89,13608.26
42.89,13608.26
42.89,13608.26
42.90,13608.26
42.90,13608.26
42.91,13608.26
42.91,13608.26
42.91,13608.26
42.92,13608.26
42.92,13608.26
42.95,13623.33
42.95,13608.26
42.95,13608.26
42.96,13623.33
42.96,13623.33
42.97,13608.26
42.97,13608.26
42.97,13608.26
42.98,13608.26
42.98,13608.26
42.99,13608.26
42.99,13623.33
42.99,13608.26
43.00,13608.26
43.00,13608.26
43.01,13608.26
43.01,13608.26
43.03,13608.26
43.04,13608.26
43.04,13623.33
43.05,13608.26
43.05,13608.26
43.05,13608.26
43.06,13608.26
43.06,13608.26
43.07,13608.26
43.07,13608.26
43.07,13608.26
43.08,13608.26
43.08,13623.33
43.09,13623.33
43.09,13608.26
43.09,13623.33
43.10,13608.26
43.12,13608.26
43.13,13623.33
43.13,13608.26
43.13,13623.33
43.14,13623.33
43.14,13608.26
43.15,13608.26
43.15,13623.33
43.15,13608.26
43.16,13608.26
43.16,13623.33
43.17,13608.26
43.17,13623.33
43.17,13608.26
43.18,13623.33
43.18,13608.26
43.19,13608.26
43.21,13608.26
43.21,13623.33
43.22,13623.33
43.22,13608.26
43.23,13623.33
43.23,13623.33
43.23,13608.26
43.24,13608.26
43.24,13608.26
43.25,13608.26
43.25,13608.26
43.25,13608.26
43.26,13608.26
43.26,13608.26
43.27,13608.26
43.27,13608.26
43.27,13623.33
43.30,13623.33
43.30,13608.26
43.31,13623.33
43.31,13608.26
43.32,13608.26
43.32,13608.26
43.33,13623.33
43.33,13623.33
43.33,13608.26
43.34,13608.26
43.34,13608.26
43.35,13623.33
43.35,13608.26
43.35,13608.26
43.36,13608.26
43.36,13623.33
43.37,13608.26
43.39,13623.33
43.39,13623.33
43.40,13608.26
43.40,13608.26
43.41,13608.26
43.41,13608.26
43.41,13608.26
43.42,13623.33
43.42,13608.26
43.43,13608.26
43.43,13623.33
43.43,13608.26
43.44,13608.26
43.44,13623.33
43.45,13608.26
43.45,13623.33
43.45,13608.26
43.48,13608.26
43.48,13608.26
43.49,13608.26
43.49,13608.26
43.49,13608.26
43.50,13608.26
43.50,13608.26
43.51,13608.26
43.51,13608.26
43.51,13608.26
43.52,13608.26
43.52,13608.26
43.53,13608.26
43.53,13608.26
43.53,13608.26
43.54,13608.26
